2468d6e678e544c04dceede4d57fad79;10XP_Waterfall_Base01
26963873363ecc82197b4949372285a6;VJ_WaterRift_02
26bdc3f7827dee2cb2873cee34547b93;OrbReflect_Reverse
27a5cf74e293f52a39cad45d189bddd9;7fx_alphamask_liquid_puddle
284fbb6b1f039e2bf4ffbb7352528551;10xp_clouds02
29aa5ad5f33b538b72d4660afd6cfcb1;lightning_large_02_v3
2a27cec6cbedd7c412b44eb19c672791;7FX_AlphaMask_glow_shadow
2a666d2d44fb99a58361d4e2896f9c45;Gray8x8
2c9e16d0370b1378c459c345b9b72f7b;dirt_02
2e632ec1826e53979f6bb8292d27decc;Sparkle_Tumbling_01_small
2ed9baf0d006c3de327656333e7838e7;wispymagic_hori_warlockshadow_purple_128
2fc676e1df6363b5dcb9046c574835a3;wispymagic_vert_azeritemist_blue_128_greyrotate
2ff17cba5ecbd9fbad3d53ce79ec7a21;Water_Caustic_BlendAdd
32f29527d99daafb7b03e8d233b21482;shockwave_spikey_bright_ba_ice
346927c05edc029f1b41dfe5fbd573a7;10FX_EnergyStars_Lift
347bdcfd3b8095e1e1bc8e7bce57b497;Crystalsong_SparkleLeaf02
34d616b5caffa9c3c51e2afcc8288b1a;7fx_arcane_starfield_noa_grey2
362f621f087ada4837bcc56a7b06fafd;8FX_AlphaMask_donutthick_outer
3634e2fcfc6a0c70f7074e1be6201eea;Smoke_Generic_PaintyMask02_BlendGreen
36fc0e794f27fe95e860b8ddd3bfd5cc;building_base1_alpha_A
383c7cddc10de8e40b944407c7924dc2;7FX_AlphaMask_Glow_GreenBlue
386d50449780dcd6cc3b0af27c4775f3;grey50percentsquare16x16
39a5d5408060a382c33c3f240daaa3b6;11KRS_crystalReflection01
3ae255c5ce0b3c8216237f09bf45ec56;smoke_loose_02_256_blend_contrast
3b5fa261b058cb8ef4ddea571cc8f149;8fx_ribbonswirlfull_a
3b9d9e4a6503fceb10fc71a8bbb7bd0e;GlowBall02
3d96d448c6eec6489fcf176bee85a870;UI_Mechagnome_PlayerShadow
3df2f17e3e98691bf68e9a31d1039174;7FX_Crystal_Geometric_Sharp02
3f3e97fee08fb086cbcb189511e79a6a;t_vfx_hero_aura_glob
404287bae656f0dccef312988b725e5d;oldglass3
4057bfcefe7b622f40c0ee66fc883495;ArmorReflect_Hard_Orange
40fc9b8d820b6ca4574a42fccc7c070a;11EA_Earthen_Special_AwakeningMachine02
420a1d80dd8ee738ae1f09a0dce7961b;10FX_General_WindTile_06
4337eb91ad97fee42f5cfac55332224a;FairyDust2OffsetTwinkle_2x2_A
434b6879b2a1d98cf42f4348ec53f7c2;8fx_water_scroll_alphadissolve
45b18a7b4786473861253cdfc0b8fb29;7FX_AlphaMask_glow_pink
47139531b51d7af36a6244184f52c372;wispymagic_vert_azeritemist_blue_128_lessalpha2_stripe
47520cc494a566e36178fba4c3ecd3eb;12ESW_skyscene_voidstorm_whorl02
479cf392d863e119bb4adfd1f74a7bf4;7fx_crystalized01_gold
485c47053b8b746643eeea13423da458;8FX_General_windtileblur_a
48677c093711cc59dd1615f47a915a1c;8FX_General_windtile_a
49f1a516f949f52d418706c1df49adf1;energy1b_witchredcontrasthori_alphalift
4af5b450dc3fd01a3c7efeca8d72bd9f;T_VFX_Border_Circle_Shaded_orangeTint
4dd747e20f33d167ae7416d1c316634c;8fx_nightelf_moonwell_rocks_pillar
4ed63f5b670f2fc58f6acbd7c95c547b;10FX_StarField_Tile_04
4eed02535c9d23c6b91b759b3342a4df;12RTL_Seedblossom_01_Glow
4f00cef6127f05c82305fd21adc815fe;7fx_energyscroll_holy_dark_highalpha
50ab29d0898ad70d14ccdd6ba29f5f5f;7FX_EnergyFlow_Vertical_Yellow_03
520f1eb9407978709bcd272ebcb0dce0;ArmorReflectGold
5266622b355fbedaf6b9da6adcd1b5ab;12ESW_skyscene_voidstorm_cloudsSmall01
549dc8fc7611ff6604b17e95c45d0adc;8fx_alphamask_glow_blood
589380b440483602efdbb459122e35f7;Smoke_Soft_01
597d97551e7a7f5efef278b0df2b3a67;Dirt_Scroll_Wispy_Holy
5ec7c48a2b4be24bdf856c9745a1e23a;12ESW_skyscene_voidstorm_cloudsWeird01
6099f1af1945cc5813015cceae6d80ca;11EA_Earthen_Special_AwakeningMachine01
6103392f76be194d5d87a973ec71f179;12ESW_skyscene_voidstorm_clouds03
622aa28e4c43dd7eb9f9cb04646b9109;Bow_1H_PandaRaid_D_01_Spark
639c2f30f55976c2017794a9801a6385;ArmorReflect_Hard_Round
6552b96878dba9907d1d85558731f9a5;7fx_lightraysup
657bbb1903372ae90b8d0cc905255716;8fx_water_scroll_alpha2
6744fcff387c421797e542cf36cfec46;Ribbon_Magic_02_BA22
67c86d9eeeee29d9561ed3fe55abce7f;GlowBalls
680a03f5c182836d8e0f0684a7964515;10FX_DragonClouds_02
69497bf2ad7eb2a0e701155ace86dd6a;ArmorReflect_Rainbow
6b541424576396ce922667bf87e1efa1;11FX_Frost_Rune_A
6d0979566585f366dea2004618753855;urn_mist_flipped_azerite
6d9675dcd3944658f331dd91325eae53;8FX_Blunt_Ribbon
6e19e1e2eb741d21a1d7f18a01309479;Caustic_MedFreq_modulation
705318fee91bac8872c0d3d4d7aa7167;10FX_River_Mask_01
707f485d3e98614e48f58817472bb2a5;8fx_alphamask_steam_circle
70c0c61a41975993215d5140f110132f;7FX_Flipbook_Lighting_Stylized_Yellow_A
710d764834c67cdb658ea2cd6416cc5a;11EA_Earthen_GearBase01_Small
717c3117a2231fba38cf22a8810e9922;alpha_streak_mid
7237c1814ea6b4e59abce3c7efffa8a5;7FX_AlphaMask_Glow_512_02
72da966dca93de2316673eb1c7ce0467;11GFX_Arcane_AlphaMask02
7458f3f9ac6a259cbcfa1edd3b2b55ff;11FX_Arcane_Energy_and_Streaks
7534aa94d31dd9c9b6e0073f1827bf54;7FX_Ring_Halo_03
75555315f26c5f93faf9f7b5a039957d;Maelstrom_LightRays
7559bc5177dfc80a67a1f284de803744;Snowflake_Flipping_01
76584cf28cc3e1c5c48b3bb73a1bdaad;7FX_Wavey_Mask_02_Vert
76e099e896e9f54f3e27deed3dc07a41;10GL_Gnoll_Campfire_Campfire_Fire01
7765dd4969914c76e0bdec0ede420287;8fx_BloodBlur_b
77dad1490152b5d2966e31569d0c55ee;10FX_Shockwave_Spikey_Frost
78b6f8dfb164480e0bc36eab048feee8;11FX_Arcane_Smoke_Energy_Blue
7900058c90375b0cd4ec05e531946eb2;10FX_Void_Smoke_Scroll_A_05_faded_nostars_noalpha
79c653f57c8a87c43eb5c3a88f3bf225;8fx_alphamask_sharplarge_a
79f1ebf3198fb27e320a6ac8393e0ce9;ArmorReflect6
7a224ae23a779599d9cc1cd46d4de98e;Arcane_Wisps_Fel
7aa965cef2fc60e84f950c0ea05c091b;8FX_ExplosionSmoke_A
7b76041a2838a510d85c665f49acd06f;Smoke_Wispy_Mask_BlendAdd
7bc471b5847a9e735ba364d9aa0f1d82;7FX_EnergyScroll_LightBlue
7c003b9f310f56cc4b61c0165554d5f8;7fx_heroaura_fire_noedge
7c648002c36d66d03bf6825a7bbd6931;ArmorReflect4Blue
7c843ef57dad7fc2587744ec86ca42a1;7FX_AlphaMask_GlowBright_SR512
7cc149e674ea5c638b3c889d05dd12bf;7FX_AlphaMask_Glow
7d24c10d4a1e7aae3df02d2c5c6c714c;10FX_River_Mask_04
7dabc14b04800cf9d91369178d8d7c4d;10DG_Dragon_Brazier02
7db47abc3a4291625250f2a8919c83b3;7FX_AlphaMask_Glow_Blend
7e889943a74ca478411bd3ea620a33c8;Ember_Offset_Streak
7eea920dcc172b963fedb8d22ebf4bec;10FX_WaterFall_StaticAlpha_02
820052931d0a76fa3e6124606190f7ad;7FX_Ring_Halo_01
821d3b9356d94145b13e8b6a3c79c3b4;11FX_Arcane_Flare_Blues
82353a835abf3b659e6595773be60eb8;Gray8x8_03
835635e650bfa9d8703158f57a365274;12RTL_Seedblossom_01
840b247c7874702aebe655013b22d071;7FX_EnergyScroll_Paladin_V_HolyComboWings
864ac9dc6d187e5318051bbcc4f6788d;7FX_EnergyScroll_Desat4
869c981b3318c0d201a44d87fae3931a;8fx_alphamask_void_circle
87dc5724f224992241349935b2f43164;WispSoft
8a3ea1137568e851bf4c014e5e43ac3d;PORTALFRONT
8a5ab6910fd10673321de2b71cb4fdaa;10FX_BlueDragonRune_Strip
8aebd963e171ae2ed002ee14c69ef8f7;10TI_Titan_Tyrhold_Device_Glow01
8b17d34dc3804872b50c9b937775428b;10xp_fogScroll02
8b1e54c1b94f572be012901fcba96cbf;smoothreflect
8b50846b93d2cee5642b1e167be6fb5d;Ember_Offset_Streak_Desat2_A
8dd1db810f643aad8a06212f6984300a;Ember_Offset
8e16ea3f90002f31ca86aa13d9e4e5ef;10xp_cloudsMod02
8eea9a50f3308eb004fc03f5397237c6;8fx_water_scroll5
8efe4eca8f1036c68646243c7009803d;Caustic_Blue3
8f23223b80e17f4ac095ed01695d11de;aura_square2
8fd19de59dc484669f3e1c0f7f0afb87;10FX_ShadowEatAway_Small_White
90e3b062c6f84233eba445d2fef89c63;Bird_Condor_01
914e7f962066a2b4cd582790f9e1667f;OrbReflect_BabyEye_Additive
9232c9b603df2c3d3e8652b930f8e26a;7fx_alphamask_glow_ghost
92ec80116e279c7ed0fc3b7470f0b321;Smoke_Loose_01
95c23d48aaa71ae1c076843c083d248b;11EA_Earthen_Special_AwakeningMachine01_FX
95e81b149607d3f2e5cc641d5cfc1751;Water_Hard_BlendAdd
960892f853cc9e661c4c77789608c150;delete_me
967551a90cbff377742885ae48247891;FairyDust2OffsetTwinkle_2x2_BlendAdd
981ba3dcdd874c8e638d91ba45274468;8FX_RingThick_A
995117cbc12c02c98fae0cd37a557e13;12ESW_skyscene_voidstorm_cloudsWeird01_mod
9dc240880fc28c566dd6ecbf7db0a3e0;8fx_mask_glowgeneric_a_128_dissipate
9dd2e814dc2959bcf8fb4ea98d99afd7;11FX_Arcane_Star_Core_A_Blue
9df17b9977a5c6118d3d4405ebd51f41;10XP_Waterfall_Mod2x_Main
a081c993e1171f2a569b4381aece5762;Fire_FlameLicks_DissolveFBs_Blend
a234e55096efa26b66c61bc1ba6734a1;Smoke_Puffy_Mask_VerySoft
a599e23d1cc575891f30aff4f17d8d18;glow_256_pointy
a61d438b3478430741d1467a09e88240;T_VFX_HERO_AURA_01_DESAT
a753e75f641de6682545d7137b0d4684;10XP_Waterfall_Top01
a8a48829fada8568256b9975d2280966;10FX_Fire_Line_01
aaecc0aaef9b59f7810e2eb0a983f227;OrbReflect
abafdf49a88245f37ba062f37175611d;ArmorReflect4
abb9cd886f2f38e96c2196c7c3f9c299;7FX_Crystal_Geometric_Small
ac78312423d24c4a4c6ab9754c6b3aac;Flare1_TC_Holy2Tone
ac86a62878a75cb5f297fcec45458198;grey50percentsquare16x16_a
ad8c4f1a5043d4563c3486bd0e03944f;7fx_energyscroll_holy_dark
ae4a6b1b8f2f0142c06186bc4b373a9e;MawReflect
afd2a171ccb02cedd544163f5b433915;AURA_01
b25c005c3f61dbad5cb9c6dff36fcfc1;7FX_EnergyScroll_Paladin_V_EatAway
b393813678503211ec202f139754ac8f;10FX_Shockwave_Soft
b55d374701d2de568060667ec5cb32a6;7FX_AlphaMask_Glow_DirtyYellow512
b64eb1b1672bbaa191f31948e37ad261;10FX_WispyMagic_Frost
b682936a2cd500a03370eb451860e198;8fx_puddles
b7aec926eba320b8f2e2d69fc53d4cae;10FX_Lava_Scroll_09
b7af4b730ed09bb7d21abdbbf873dd9e;7FX_AlphaMask_Glow_Blue
b81f4cd793881f6cc38b48e4e91558aa;11GFX_Holy_AlphaMask_Flare
b87b274dd83704f6b0563ca3765d2a8d;8FX_RingThick_blue
bbc22256f67017db14657a10816d3089;12RTL_DetailDoodads_01
bbe0941af7a3840fca805d3562a57d10;9VL_Aspirants_Bird01
bc2ff56f3308f9f5b55fb7318f3ef055;11FX_Arcane_Star_Core_A
bd37536470149f6d2b216e03184af9f4;ARMORREFLECT3
bde59a31b01629f605c35215de43e963;t_star2_purple
be0fa3ce84879fdcb0d58c397ff33ae0;8FX_Painted_CloudScroll_02
be2de7ee447c7b5f43d5a392a2685a19;10FX_BumpyScroll
bf3f3f3d882df9faecf06e4df976d235;white_64
bf5977fb91ea19d3d275ed97bd3e8567;Flare_PriestHoly_Bright
c08d6fb3aae4f8cecb222c1d2520f400;energy1b_bloodtroll_brokenalpha_large_
c120e8880ffdc08ff163f3ee25e51e59;9FX_AmimaArd_FlareOut_BlurA
c1424cc02d1a62d6907276a418a7eea1;Ember_Offset_frost
c14cf4076fe33e1603d0aeed8eddaa5a;10FX_smoke_paintyloose_00
c29cfef66f8922136f303d52380ac43b;T_VFX_FLARE09
c3dbfc86eb44d3886262015bef9bc36c;10DG_Dragon_Colors
c453769a52a77cd205e5775c95cd0934;8fx_speckledwarp_swirl_a_rev
c472ab0562e8721dd0208273c4dc3557;10FX_BlueDragonRune_Quad
c481a9fceb2d6d74f6f28f5bd07da263;8FX_General_windtileblur_alphalift
c553b0dd0d39265a13dfc031064b408a;10FX_FlareBlur_Prism
c648727711826f54391caac003add56c;T_VFX_Glow01
c7af911b8cf113ea49abeb359d3f0ff0;7fx_explosionsmoke
c95dda18d341d2d3560a193d79575076;Smoke_Generic_PaintyMask01_Blend
c9c6fc2ab11e7224e4982db30aab17ca;11GFX_Holy_AlphaMask_Shockwave
ca2ae1e773a4129d4513b75c30a01a1f;WispyMagic_Vert_Grey
cb5bd672ff95b4ffbd360329df07cf6e;7fx_energyscroll_desat
cb635ada568002d6788bd5d94ef8bbf3;Blendadd_CustomBubble_Brighter
cb80b39260c57bd665efaa02f29d7671;7FX_AlphaMask_Glow_512
cb9b68d1c89bd51b1845d8d611dae8d4;11FX_Arcane_Energy_Desat_A
ce4546e0da0def839c1796221ad8a73c;7FX_AlphaMask_firemask_alphahigh
ce5d5ac4fc59721030476b54f46783cb;ColdBreath32
ce9d1cda4856f26956ad4399e41f8467;Cloud_Soft_Painterly_Alpha
cf3b51970c1d3b513a1aa4c050882d23;ArmorReflect_Hard
cf9c77aad04bab67e943def227e39afe;10FX_EnergyTendril_C
d10512532340b09f9791868d3ee69219;12RTL_Main_Plant_Teacupmushroom_01
d19ca17717d8ff5e76e04daa2f92856f;7FX_AlphaMask_Glow_Blue_BlendAdd
d1b5a5706593185732c4364983ced220;dragonarmorspec
d233291674914ae769f0cef0c428ef3f;10FX_ArcaneEnergy_Bright
d3ad3bffaabb7f5a6916e42a57ba38d5;GenericGlow_Alpha_128
d4406a962684378c1a6e1397cc24afdf;9FX_Flare_B_Pink
d59164c89070cedd331859937cbef2fa;fb_shadoweataway_warlock_small_ba
d5bb9b52b7769227ae3ee45c845478df;9FX_HeroAura_RibbonMask_12_Gradual
d7989a8cbbd688da49da3d1df3db67e9;Smoke_Loose_02_256_Blend
d899b19d022e77f320ac38236ee932bb;8hu_KulTiras_Crate01
d984bc64a46cbd99f89e0f45712068d1;7FX_AlphaMask_Glow_Blue_Blend
da55665164753c82ce8308967ea5ae24;10FX_Wind_Streams
daadd7b17f038733074e74840fd6ddee;water_caustic_blendadd_radial
dcea0c9b8bfd633d40310d7ae8ca4e1d;10XP_Waterfall_Bottom01
dd18eaa2ad80f5dcf0cf0b8007ce961e;12FX_Chromatic_Mote
dd3e84e29c0f2bda8bf9e479f70ef230;8fx_energygeo_gray_a
dd5b9fe582d0a833a6f9c582d5a45dd4;star5b
ddc2efa56c9ef47d16425b7e41cff0fc;Flash_Plain_Directed_BA
de380afdf17e77816756e6f2806a79c9;7FX_AlphaMask_Glow_Donut2
de96935405fc279ed5f0cbca1c81d1a3;Fire_Blurred_Mod2x_fixed
df26e19da0626eb1c135afad673b5bf5;Cloud_Puffy_Mod
dfcdd97a62cfb86eab61bd869f78b110;10TI_Titan_Raid_StormDoor_Glow
e064f62cc18f7634f468dffc6f39e5e1;Metal_Reflect
e310e2bc946d6805d281e11c2417491e;8FX_Bit_Glow_03
e3b1e3fe50f6399921c8daf82809939f;11FX_Arcane_Smoke_Energy
e593865b187c40b40252a893f038dc28;ember_chunky_blankmorerotation_A
e6e48c9f4a5e1add8472830e75527f53;OrbReflectBright
e9e89ea2a9540137209716577fee4f7a;12RTL_Main_Plant_VineFlower_01
e9fd02f67d5e32879dbed92bfbdf5d5a;12ESW_skyscene_voidstorm_cloudsSpike01_mod
ea1b1d8c290957c169d9383ad52f761d;12RTL_Rock01_1024_s
ea7727416548fb31d02e687ff03f7e46;smoothreflect_round
ec42d1299770cadb71f90e7d64f1a3bb;10FX_River_Cloud_04
ecc44a7579100b6d44f97b0fb7ce3eee;energy1b_bloodtroll_bloodgoop_ba
ecc52caeb8255235d198ab3913250836;Ember_Offset_Grey
ed6929c6dd0e9821929dfc9d3af71c82;wispysmoke_masksmall_blend
effc7fb16b8f9bff8bd7dfa9a6969609;10XP_Waterfall_Mod2x_Bottom
f01e83ebc7ab3e71b7d1742359e8a72d;7FX_EnergyScroll_Gray_Blur
f1353839771af08c6f276a12ff01d1ee;10FX_FlameMask_b
f1688ce58d7c5193bfe95e51ae9d9b58;7fx_stripeblurr
f1927972d0f63c227f0d3844827cc7b8;7FX_SnowChunks02_Blur
f35cb70b2a8c9a0133a9f122f0333bca;7FX_LightraysUp_Bright_NoBits
f495cc96b7ad3cb7996e3937ba22d43c;7FX_AlphaMask_GlowBright_Blend
f57d9ef9463df63ddc517ba4a72976c3;arcane_wisps_oil
f5d4c4ae2f76c525773f2abd1eec7b1e;soft_flare_
f6e2981e669e0bf93e06811d8bb6e37a;8fx_precast_smoke
f7ae86ff5a5aa997649a387fb4b06c9b;12FX_Poison_Splash_Foam
f7e45e1641ab26790a3f3f99ae84a577;grey128
f8e1c412b43b44489e561fae34ddecba;8FX_Basic_Spark_Sheet
f9625772d9ce232275df29b8926e83f9;10xp_fog02
fa52138a4ca3e97022db37ae4dd3915b;FairyDust2_2x2_A
fab34640ba40a73b8642ff7cbc497dc1;12RTL_Main_Plant_Groundbrush_01
fb352f8353c02ff73c938806c3aa8f4d;Cloud_PuffySofter_Gorgrond
fb62f2d1aea342a728399ecd670c2365;11EA_Earthen_Structure_Gear01
fba95a9b64111b15e6abfe2d12191d81;12ESW_skyscene_voidstorm_cloudsSmall01_mod
fbbc675ef715b56504b38e98eff62e50;10FX_Void_Stars
